80.000000 0.000000 30.000000 71.000000 26.000000 126.000000
100.000000 0.000000 30.000000 71.000000 26.000000 125.000000
125.000000 0.000000 30.000000 71.000000 26.000000 125.000000
160.000000 0.000000 30.000000 71.000000 26.000000 127.000000
200.000000 0.000000 30.000000 71.000000 26.000000 127.000000
250.000000 0.000000 30.000000 71.000000 26.000000 125.000000
315.000000 0.000000 30.000000 71.000000 26.000000 125.000000
400.000000 0.000000 30.000000 71.000000 26.000000 123.000000
500.000000 0.000000 30.000000 71.000000 26.000000 121.000000
630.000000 0.000000 30.000000 71.000000 26.000000 119.000000
800.000000 0.000000 30.000000 71.000000 26.000000 117.000000
1000.000000 0.000000 30.000000 71.000000 26.000000 115.000000
1250.000000 0.000000 30.000000 71.000000 26.000000 112.000000
1600.000000 0.000000 30.000000 71.000000 26.000000 108.000000
50.000000 0.000000 30.000000 55.000000 28.000000 126.000000
63.000000 0.000000 30.000000 55.000000 28.000000 127.000000
80.000000 0.000000 30.000000 55.000000 28.000000 128.000000
100.000000 0.000000 30.000000 55.000000 28.000000 126.000000
125.000000 0.000000 30.000000 55.000000 28.000000 126.000000
160.000000 0.000000 30.000000 55.000000 28.000000 126.000000
200.000000 0.000000 30.000000 55.000000 28.000000 126.000000
250.000000 0.000000 30.000000 55.000000 28.000000 124.000000
315.000000 0.000000 30.000000 55.000000 28.000000 123.000000
400.000000 0.000000 30.000000 55.000000 28.000000 121.000000
500.000000 0.000000 30.000000 55.000000 28.000000 119.000000
630.000000 0.000000 30.000000 55.000000 28.000000 117.000000
800.000000 5.471384 30.000000 55.000000 28.000000 116.000000
1000.000000 0.000000 30.000000 55.000000 28.000000 113.000000
1250.000000 0.000000 30.000000 55.000000 28.000000 111.000000
20.000000 0.000000 30.000000 39.000000 31.000000 118.000000
25.000000 0.000000 30.000000 39.000000 31.000000 119.000000
31.000000 0.000000 30.000000 39.000000 31.000000 122.000000
40.000000 0.000000 30.000000 39.000000 31.000000 124.000000
50.000000 0.000000 30.000000 39.000000 31.000000 126.000000
63.000000 0.000000 30.000000 39.000000 31.000000 128.000000
80.000000 0.000000 30.000000 39.000000 31.000000 129.000000
100.000000 0.000000 30.000000 39.000000 31.000000 127.000000
125.000000 0.000000 30.000000 39.000000 31.000000 125.000000
160.000000 0.000000 30.000000 39.000000 31.000000 124.000000
200.000000 0.000000 30.000000 39.000000 31.000000 123.000000
250.000000 0.000000 30.000000 39.000000 31.000000 121.000000
315.000000 0.000000 30.000000 39.000000 31.000000 120.000000
400.000000 0.000000 30.000000 39.000000 31.000000 119.000000
500.000000 0.000000 30.000000 39.000000 31.000000 117.000000
630.000000 0.000000 30.000000 39.000000 31.000000 116.000000
800.000000 0.960222 30.000000 39.000000 31.000000 114.000000
1000.000000 0.000000 30.000000 39.000000 31.000000 112.000000
1250.000000 0.000000 30.000000 39.000000 31.000000 109.000000
20.000000 0.000000 30.000000 31.000000 33.000000 117.000000
25.000000 0.000000 30.000000 31.000000 33.000000 118.000000
31.000000 0.000000 30.000000 31.000000 33.000000 122.000000
40.000000 0.000000 30.000000 31.000000 33.000000 125.000000
50.000000 0.000000 30.000000 31.000000 33.000000 127.000000
63.000000 0.000000 30.000000 31.000000 33.000000 129.000000
80.000000 0.000000 30.000000 31.000000 33.000000 129.000000
100.000000 0.000000 30.000000 31.000000 33.000000 127.000000
125.000000 0.000000 30.000000 31.000000 33.000000 124.000000
160.000000 0.000000 30.000000 31.000000 33.000000 122.000000
200.000000 0.000000 30.000000 31.000000 33.000000 122.000000
250.000000 0.000000 30.000000 31.000000 33.000000 120.000000
315.000000 0.000000 30.000000 31.000000 33.000000 119.000000
400.000000 0.000000 30.000000 31.000000 33.000000 118.000000
500.000000 0.000000 30.000000 31.000000 33.000000 115.000000
630.000000 0.000000 30.000000 31.000000 33.000000 113.000000
800.000000 0.000000 30.000000 31.000000 33.000000 110.000000
1000.000000 0.000000 30.000000 31.000000 33.000000 108.000000
80.000000 0.000000 30.000000 71.000000 33.000000 127.000000
100.000000 15.000000 30.000000 71.000000 33.000000 125.000000
125.000000 1.273338 30.000000 71.000000 33.000000 125.000000
160.000000 15.000000 30.000000 71.000000 33.000000 126.000000
200.000000 15.000000 30.000000 71.000000 33.000000 126.000000
250.000000 15.000000 30.000000 71.000000 33.000000 124.000000
315.000000 15.000000 30.000000 71.000000 33.000000 123.000000
400.000000 15.000000 30.000000 71.000000 33.000000 121.000000
500.000000 15.000000 30.000000 71.000000 33.000000 119.000000
630.000000 1.268260 30.000000 71.000000 33.000000 118.000000
800.000000 15.000000 30.000000 71.000000 33.000000 115.000000
1000.000000 15.000000 30.000000 71.000000 33.000000 113.000000
1250.000000 15.000000 30.000000 71.000000 33.000000 109.000000
1600.000000 15.000000 30.000000 71.000000 33.000000 106.000000
31.000000 15.000000 30.000000 39.000000 39.000000 121.000000
40.000000 15.000000 30.000000 39.000000 39.000000 124.000000
50.000000 15.000000 30.000000 39.000000 39.000000 126.000000
63.000000 15.000000 30.000000 39.000000 39.000000 128.000000
80.000000 15.000000 30.000000 39.000000 39.000000 128.000000
100.000000 15.000000 30.000000 39.000000 39.000000 127.000000
125.000000 15.000000 30.000000 39.000000 39.000000 125.000000
160.000000 15.000000 30.000000 39.000000 39.000000 122.000000
200.000000 15.000000 30.000000 39.000000 39.000000 122.000000
250.000000 15.000000 30.000000 39.000000 39.000000 120.000000
315.000000 15.000000 30.000000 39.000000 39.000000 119.000000
400.000000 0.000000 30.000000 39.000000 39.000000 117.000000
500.000000 1.266969 30.000000 39.000000 39.000000 116.000000
630.000000 15.000000 30.000000 39.000000 39.000000 114.000000
800.000000 15.000000 30.000000 39.000000 39.000000 112.000000
1000.000000 15.000000 30.000000 39.000000 39.000000 108.000000
1250.000000 15.000000 30.000000 39.000000 39.000000 106.000000
40.000000 30.000000 30.000000 71.000000 42.000000 127.000000
50.000000 30.000000 30.000000 71.000000 42.000000 128.000000
63.000000 30.000000 30.000000 71.000000 42.000000 129.000000
80.000000 30.000000 30.000000 71.000000 42.000000 129.000000
100.000000 0.959858 30.000000 71.000000 42.000000 129.000000
125.000000 30.000000 30.000000 71.000000 42.000000 127.000000
160.000000 30.000000 30.000000 71.000000 42.000000 126.000000
200.000000 30.000000 30.000000 71.000000 42.000000 125.000000
250.000000 30.000000 30.000000 71.000000 42.000000 124.000000
315.000000 30.000000 30.000000 71.000000 42.000000 121.000000
400.000000 30.000000 30.000000 71.000000 42.000000 120.000000
500.000000 30.000000 30.000000 71.000000 42.000000 118.000000
630.000000 30.000000 30.000000 71.000000 42.000000 116.000000
800.000000 30.000000 30.000000 71.000000 42.000000 114.000000
1000.000000 30.000000 30.000000 71.000000 42.000000 110.000000
40.000000 30.000000 30.000000 55.000000 45.000000 126.000000
50.000000 30.000000 30.000000 55.000000 45.000000 128.000000
63.000000 30.000000 30.000000 55.000000 45.000000 129.000000
80.000000 30.000000 30.000000 55.000000 45.000000 129.000000
100.000000 30.000000 30.000000 55.000000 45.000000 129.000000
125.000000 30.000000 30.000000 55.000000 45.000000 127.000000
160.000000 30.000000 30.000000 55.000000 45.000000 124.000000
200.000000 30.000000 30.000000 55.000000 45.000000 123.000000
250.000000 30.000000 30.000000 55.000000 45.000000 122.000000
315.000000 30.000000 30.000000 55.000000 45.000000 120.000000
400.000000 30.000000 30.000000 55.000000 45.000000 118.000000
500.000000 30.000000 30.000000 55.000000 45.000000 117.000000
630.000000 30.000000 30.000000 55.000000 45.000000 115.000000
800.000000 30.000000 30.000000 55.000000 45.000000 113.000000
1000.000000 30.000000 30.000000 55.000000 45.000000 112.000000
31.000000 30.000000 30.000000 39.000000 49.000000 123.000000
40.000000 30.000000 30.000000 39.000000 49.000000 125.000000
50.000000 30.000000 30.000000 39.000000 49.000000 127.000000
63.000000 30.000000 30.000000 39.000000 49.000000 129.000000
80.000000 30.000000 30.000000 39.000000 49.000000 129.000000
100.000000 0.958822 30.000000 39.000000 49.000000 128.000000
125.000000 30.000000 30.000000 39.000000 49.000000 125.000000
160.000000 30.000000 30.000000 39.000000 49.000000 122.000000
200.000000 30.000000 30.000000 39.000000 49.000000 120.000000
250.000000 30.000000 30.000000 39.000000 49.000000 120.000000
315.000000 30.000000 30.000000 39.000000 49.000000 118.000000
400.000000 30.000000 30.000000 39.000000 49.000000 116.000000
500.000000 30.000000 30.000000 39.000000 49.000000 115.000000
630.000000 30.000000 30.000000 39.000000 49.000000 114.000000
800.000000 17.933162 30.000000 39.000000 49.000000 110.000000
31.000000 30.000000 30.000000 31.000000 52.000000 123.000000
40.000000 30.000000 30.000000 31.000000 52.000000 125.000000
50.000000 30.000000 30.000000 31.000000 52.000000 127.000000
63.000000 5.467328 30.000000 31.000000 52.000000 128.000000
80.000000 5.890759 30.000000 31.000000 52.000000 128.000000
100.000000 30.000000 30.000000 31.000000 52.000000 126.000000
125.000000 30.000000 30.000000 31.000000 52.000000 124.000000
160.000000 30.000000 30.000000 31.000000 52.000000 122.000000
200.000000 30.000000 30.000000 31.000000 52.000000 120.000000
250.000000 30.000000 30.000000 31.000000 52.000000 119.000000
315.000000 30.000000 30.000000 31.000000 52.000000 118.000000
400.000000 30.000000 30.000000 31.000000 52.000000 115.000000
500.000000 30.000000 30.000000 31.000000 52.000000 113.000000
630.000000 30.000000 30.000000 31.000000 52.000000 109.000000
25.000000 40.000000 30.000000 71.000000 49.000000 126.000000
31.000000 40.000000 30.000000 71.000000 49.000000 128.000000
40.000000 40.000000 30.000000 71.000000 49.000000 129.000000
50.000000 40.000000 30.000000 71.000000 49.000000 130.000000
63.000000 40.000000 30.000000 71.000000 49.000000 131.000000
80.000000 40.000000 30.000000 71.000000 49.000000 131.000000
100.000000 40.000000 30.000000 71.000000 49.000000 131.000000
125.000000 40.000000 30.000000 71.000000 49.000000 129.000000
160.000000 40.000000 30.000000 71.000000 49.000000 126.000000
200.000000 40.000000 30.000000 71.000000 49.000000 124.000000
250.000000 40.000000 30.000000 71.000000 49.000000 123.000000
315.000000 40.000000 30.000000 71.000000 49.000000 121.000000
